indicatorId,geoUnit,year,value,qualifier,magnitude
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,SLV,2013,0,,NIL
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,SRB,2014,16.00771,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,SRB,2015,12.97877,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,SVK,2014,7.85169,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,SVK,2015,10.21566,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,SVN,2014,13.89255,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,SVN,2015,13.67849,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,SVN,2016,13.32211,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,SWE,2014,29.14488,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,SWE,2015,28.09915,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,TGO,2015,1.49482,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,THA,2014,2.48772,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,THA,2015,2.03107,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,TUR,2014,2.39713,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,TUR,2015,3.05598,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,UGA,2012,0.69857,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,URY,2013,1.23468,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,VNM,2015,2.62368,,
CE.RA.OCCDOMAIN1.4.OV.CULOCC1.1,ZAF,2014,9.44566,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,AUT,2014,7.74648,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,AUT,2015,7.74411,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,BEL,2014,5.50268,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,BEL,2015,6.30851,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,BGR,2014,3.26954,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,BGR,2015,4.29448,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,BOL,2011,17.4722,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,BRA,2013,0.84041,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,BRN,2014,10.67143,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,CAN,2015,8.21701,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,CHE,2014,2.65302,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,CHL,2013,1.41793,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,CHL,2016,0.74694,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,CPV,2015,1.04814,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,CRI,2015,7.20604,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,CYM,2016,9.63351,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,CYP,2015,5.67454,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,CZE,2015,5.18349,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,DOM,2013,0,,NIL
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,ECU,2013,0,,NIL
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,ECU,2015,1.28403,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,EST,2014,6.33613,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,EST,2015,6.53642,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,FIN,2014,5.86253,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,FIN,2015,6.3945,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,FRA,2014,12.60234,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,FRA,2015,14.04726,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,GHA,2014,1.15016,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,HND,2010,0.49296,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,HND,2015,3.11856,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,HUN,2014,9.32039,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,HUN,2015,8.29295,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,ISL,2015,0,,NA
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,ISR,2014,7.00036,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,KOR,2014,2.76976,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,KOR,2015,3.07434,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,LTU,2014,6.6092,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,LTU,2015,5.68703,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,LUX,2014,5.52951,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,LUX,2015,4.38554,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,LVA,2014,5.31697,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,LVA,2015,3.57895,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,MDA,2015,4.09639,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,MEX,2014,0.79166,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,MEX,2015,1.3719,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,MLI,2015,4.05751,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,MLT,2014,3.8336,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,MYS,2014,2.40356,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,MYS,2015,2.77778,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,NLD,2014,6.60661,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,NLD,2015,7.25076,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,PAK,2014,0.0504,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,PAK,2015,0.06768,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,PAN,2013,4.16355,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,PAN,2016,3.84082,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,PER,2013,0.00812,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,PRI,2014,11.04418,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,PRI,2015,5.16632,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,PRY,2010,0,,NIL
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,ROU,2014,3.26103,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,ROU,2015,1.96163,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,RUS,2014,3.6156,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,SLV,2013,0,,NIL
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,SRB,2014,3.2505,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,SRB,2015,5.29859,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,SVK,2014,4.36205,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,SVK,2015,3.85925,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,SVN,2014,3.27521,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,SVN,2015,3.237,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,SVN,2016,3.24034,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,SWE,2014,8.01755,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,SWE,2015,7.83534,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,TGO,2015,0.76108,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,THA,2014,2.84793,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,THA,2015,3.79882,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,TUR,2014,1.78586,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,TUR,2015,1.79269,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,UGA,2012,1.51303,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,URY,2013,0,,NIL
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,VNM,2015,1.26249,,
CE.RA.OCCDOMAIN1.5.OV.CULOCC1.1,ZAF,2014,0.89267,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,AUT,2014,24.50704,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,AUT,2015,24.24242,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,BEL,2014,43.94744,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,BEL,2015,41.98187,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,BGR,2014,10.60606,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,BGR,2015,11.19632,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,BOL,2011,16.70345,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,BRA,2013,5.12848,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,BRN,2014,7.34515,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,CAN,2015,33.09829,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,CHE,2014,43.30429,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,CHL,2013,9.49243,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,CHL,2016,16.17057,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,CPV,2015,13.07515,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,CRI,2015,15.6392,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,CYM,2016,27.22513,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,CYP,2015,28.2354,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,CZE,2015,16.85409,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,DOM,2013,40.06878,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,ECU,2013,19.91664,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,ECU,2015,11.81513,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,EST,2014,26.22963,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,EST,2015,23.17249,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,FIN,2014,34.56873,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,FIN,2015,35.66176,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,FRA,2014,33.56206,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,FRA,2015,33.25692,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,GHA,2014,5.37664,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,HND,2010,4.38601,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,HND,2015,4.95587,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,HRV,2015,23.27377,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,HUN,2014,20.6949,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,HUN,2015,19.52045,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,ISL,2015,0,,NA
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,ISR,2014,34.78507,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,KOR,2014,26.19735,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,KOR,2015,24.98603,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,LKA,2015,3.72955,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,LTU,2014,19.05005,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,LTU,2015,16.51821,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,LUX,2014,13.59741,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,LUX,2015,17.47393,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,LVA,2014,22.69939,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,LVA,2015,23.57895,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,MDA,2014,11.5936,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,MDA,2015,10.6681,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,MEX,2014,18.07687,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,MEX,2015,18.48419,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,MLI,2015,79.61876,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,MLT,2014,21.15474,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,MLT,2015,33.0056,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,MYS,2014,28.90208,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,MYS,2015,30.23599,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,NLD,2014,35.73574,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,NLD,2015,36.55589,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,PAK,2014,0.8935,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,PAK,2015,0.50002,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,PAN,2013,15.74805,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,PAN,2016,20.44027,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,PER,2013,4.371,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,PRI,2014,27.1198,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,PRI,2015,19.7317,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,PRY,2010,3.2973,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,ROU,2014,5.59666,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,ROU,2015,8.33675,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,RUS,2014,40.56252,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,SLV,2013,13.11528,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,SRB,2014,14.76715,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,SRB,2015,13.28892,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,SVK,2014,25.19084,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,SVK,2015,21.22588,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,SVN,2014,22.29972,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,SVN,2015,23.41917,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,SVN,2016,24.72669,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,SWE,2014,28.76568,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,SWE,2015,29.55814,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,TGO,2015,0.76468,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,THA,2014,17.36272,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,THA,2015,19.59523,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,TUR,2014,10.29856,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,TUR,2015,11.79566,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,UGA,2012,1.53893,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,URY,2013,13.01615,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,VNM,2015,7.89571,,
CE.RA.OCCDOMAIN1.6.OV.CULOCC1.1,ZAF,2014,12.7444,,
